y,X,term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,SUBJ,p_breusch_pagan,heteroscedasticity,n_cook,p_shapiro_wilk,nonnormality
avlt_r_fn,SUBJ * AGE + GENDER + EDU.Y,SUBJ,mean(PD) - mean(CON),0.271562220267294,0.243244843449677,1.11641511662086,0.264244485820498,1.92005472871905,-0.205188912319157,0.748313352853744,NA,0.586063367575163,,0,5.42151140309093e-05,!
avlt_r_fn,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),0.0205253898513722,0.236642750184342,0.0867357645031727,0.930881547567591,0.103330494889623,-0.443285877712446,0.484336657415191,NA,0.881383131984087,,0,0.000143119957011257,!
avlt_r_fn,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),-0.0518802614500055,0.400625561929221,-0.129498130873565,0.896963503846491,0.156878809732623,-0.837091934117399,0.733331411217388,CON,0.881383131984087,,0,0.000143119957011257,!
avlt_r_fn,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),0.0895633364410579,0.236630155735348,0.37849502386005,0.705062889701594,0.504176147143268,-0.374223246456329,0.553349919338445,PD,0.881383131984087,,0,0.000143119957011257,!
avlt_r_fn,SUBJ * AHI.F * AGE + GENDER + EDU.Y,PD - CON,NA,0.141443597891063,0.451806796844187,0.313062129385899,0.754233460280182,0.40691694028488,-0.744081451893947,1.02696864767607,NA,0.881383131984087,,0,0.000143119957011257,!
tmt_a,SUBJ * AGE + GENDER + EDU.Y,SUBJ,mean(PD) - mean(CON),-0.452878041702772,0.182335054383651,-2.48376837483961,0.0130000335252793,6.26534084600624,-0.810248181413879,-0.0955079019916639,NA,0.246129123670724,,0,0.018136837233575,!
tmt_a,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),-0.369326815083353,0.19228194086985,-1.92075664210889,0.0547623949780831,4.1906706469874,-0.746192494065718,0.00753886389901232,NA,0.023006901703646,!,0,0.0681276793639343,
tmt_a,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),-0.128399672587901,0.193771432596481,-0.662634686998916,0.507564549078293,0.978336787440042,-0.508184701709734,0.251385356533932,CON,0.023006901703646,!,0,0.0681276793639343,
tmt_a,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),-0.599048043974365,0.243056444939549,-2.46464579091229,0.0137148756090272,6.18811465246301,-1.07542992226622,-0.122666165682507,PD,0.023006901703646,!,0,0.0681276793639343,
tmt_a,SUBJ * AHI.F * AGE + GENDER + EDU.Y,PD - CON,NA,-0.470648371386465,0.21542911192682,-2.18470181293948,0.0289107171832643,5.11225179182434,-0.892881671984479,-0.0484150707884499,NA,0.023006901703646,!,0,0.0681276793639343,
stroop_body,SUBJ * AGE + GENDER + EDU.Y,SUBJ,mean(PD) - mean(CON),0.0217599730325867,0.180332557228693,0.120665804150891,0.903955745368694,0.145675950012317,-0.331685344375659,0.375205290440833,NA,0.674170849492805,,0,0.0308273706514698,!
stroop_body,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),-0.498146895382801,0.244435780219828,-2.03794589701559,0.0415553438567113,4.58882217583938,-0.977232221146612,-0.0190615696189912,NA,0.361732237541236,,0,0.245083281059521,
stroop_body,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),-0.868956111039716,0.293492697594118,-2.96074184524151,0.00306899063454003,8.3480200414394,-1.44419122804969,-0.29372099402974,CON,0.361732237541236,,0,0.245083281059521,
stroop_body,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),-0.118067449334463,0.378290007289393,-0.312108295380219,0.754958222416888,0.405531283535219,-0.859502239333069,0.623367340664142,PD,0.361732237541236,,0,0.245083281059521,
stroop_body,SUBJ * AHI.F * AGE + GENDER + EDU.Y,PD - CON,NA,0.750888661705253,0.467026628080169,1.6078069569437,0.107877464316543,3.212534578666,-0.164466709153061,1.66624403256357,NA,0.361732237541236,,0,0.245083281059521,
stroop_slova,SUBJ * AGE + GENDER + EDU.Y,SUBJ,mean(PD) - mean(CON),0.265147921472816,0.283871037030833,0.934043586292377,0.350281410139832,1.51341367029502,-0.291229087361653,0.821524930307284,NA,0.0622232297950964,,0,0.000226418949331007,!
stroop_slova,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),-0.0935406741314917,0.303450963910796,-0.308256309111575,0.757887308588262,0.399944747054782,-0.688293634470615,0.501212286207632,NA,0.0180471749100194,!,0,0.00042285950866522,!
stroop_slova,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),-0.193428872290418,0.449286607718225,-0.430524455809574,0.666814180801256,0.584643309168153,-1.07401444215431,0.687156697573478,CON,0.0180471749100194,!,0,0.00042285950866522,!
stroop_slova,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),0.00884472898140791,0.279857380543463,0.0316044156642648,0.974787521959576,0.0368403113294524,-0.539665657691499,0.557355115654315,PD,0.0180471749100194,!,0,0.00042285950866522,!
stroop_slova,SUBJ * AHI.F * AGE + GENDER + EDU.Y,PD - CON,NA,0.202273601271826,0.441709568352204,0.457933483366473,0.647000230193083,0.628161869379997,-0.663461244325227,1.06800844686888,NA,0.0180471749100194,!,0,0.00042285950866522,!
tmt_b,SUBJ * AGE + GENDER + EDU.Y,SUBJ,mean(PD) - mean(CON),-0.767362880611842,0.174904104666441,-4.38733488888254,1.14748041048472e-05,16.4111709499374,-1.11016862650629,-0.424557134717393,NA,0.00167251563647685,!,0,0.0681703498698091,
tmt_b,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),-0.0571752966545827,0.222120364512669,-0.257406819856545,0.796864738739945,0.327593235552343,-0.492523211332322,0.378172618023156,NA,0.00347430390527901,!,0,0.251440201857508,
tmt_b,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),0.220306563121859,0.214176365933476,1.0286221925639,0.30365724526426,1.71948430257368,-0.199471400447425,0.640084526691143,CON,0.00347430390527901,!,0,0.251440201857508,
tmt_b,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),-0.321751023418167,0.305173700542498,-1.05432094196256,0.291736003953363,1.77726465064771,-0.919880485510275,0.276378438673941,PD,0.00347430390527901,!,0,0.251440201857508,
tmt_b,SUBJ * AHI.F * AGE + GENDER + EDU.Y,PD - CON,NA,-0.542057586540026,0.28801500786998,-1.88204632303304,0.0598297263837549,4.06299372457063,-1.10655662897221,0.0224414558921538,NA,0.00347430390527901,!,0,0.251440201857508,
stroop_barvy,SUBJ * AGE + GENDER + EDU.Y,SUBJ,mean(PD) - mean(CON),-0.427291466977953,0.157511896404154,-2.71275679318583,0.00667260591154095,7.22753398480556,-0.736009111066699,-0.118573822889207,NA,0.591456074068677,,0,0.211812192059809,
stroop_barvy,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),0.172743533541857,0.1579720226176,1.09350713296882,0.274171198910016,1.86685106779665,-0.136875941353585,0.4823630084373,NA,0.633517816246343,,0,0.701161925909942,
stroop_barvy,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),0.252526741464432,0.294839094756511,0.856490017624624,0.391726792066819,1.35208029041775,-0.325347265492721,0.830400748421587,CON,0.633517816246343,,0,0.701161925909942,
stroop_barvy,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),0.0909657454212174,0.221227859257548,0.411185759906112,0.680936329173864,0.554408189277835,-0.342632891100473,0.524564381942907,PD,0.633517816246343,,0,0.701161925909942,
stroop_barvy,SUBJ * AHI.F * AGE + GENDER + EDU.Y,PD - CON,NA,-0.161560996043215,0.415797322521856,-0.388557086090238,0.697603817261983,0.519520160377648,-0.976508773054237,0.653386780967807,NA,0.633517816246343,,0,0.701161925909942,
gpt_phk,SUBJ * AGE + GENDER + EDU.Y,SUBJ,mean(PD) - mean(CON),-0.831272667162661,0.160254878897869,-5.18719101021839,2.13489732109062e-07,22.1593299798063,-1.14536645814931,-0.51717887617601,NA,0.000299642670549164,!,0,1.59949711101548e-08,!
gpt_phk,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),-0.0174357917294249,0.179057381519826,-0.0973754423382672,0.922428246209851,0.116491403620418,-0.368381810674332,0.333510227215482,NA,3.99822898968557e-05,!,0,1.93071347814538e-08,!
gpt_phk,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),-0.258565311660967,0.160984151220783,-1.60615383377929,0.108240114046317,3.20769283037556,-0.574088450135452,0.0569578268135184,CON,3.99822898968557e-05,!,0,1.93071347814538e-08,!
gpt_phk,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),0.217952549156128,0.282291496933658,0.772083295188126,0.440065095384037,1.18421114877038,-0.335328617975742,0.771233716287997,PD,3.99822898968557e-05,!,0,1.93071347814538e-08,!
gpt_phk,SUBJ * AHI.F * AGE + GENDER + EDU.Y,PD - CON,NA,0.476517860817094,0.290293850211408,1.64150174201096,0.100693305769144,3.31196032072521,-0.0924476305307301,1.04548335216492,NA,3.99822898968557e-05,!,0,1.93071347814538e-08,!
gpt_lhk,SUBJ * AGE + GENDER + EDU.Y,SUBJ,mean(PD) - mean(CON),-1.00196879478621,0.171410114136883,-5.84544733449082,5.05208760761875e-09,27.5604731970498,-1.3379264450804,-0.666011144492021,NA,0.000357208666720887,!,0,0.0800680179791824,
gpt_lhk,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),-0.0507844711971242,0.167412999720434,-0.303348433406785,0.761624339394139,0.392848510986598,-0.378907921192989,0.27733897879874,NA,0.0016597743394371,!,0,0.0169998999318362,!
gpt_lhk,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),-0.0509189144509644,0.16582570105486,-0.307062862554213,0.75879552441949,0.398216925517057,-0.375931316229595,0.274093487327667,CON,0.0016597743394371,!,0,0.0169998999318362,!
gpt_lhk,SUBJ * AHI.F * AGE + GENDER + EDU.Y,AHI.F,mean(L) - mean(H),-0.0506532289731373,0.311382524360303,-0.162672035231258,0.870776666320606,0.199625345875909,-0.660951762134497,0.559645304188222,PD,0.0016597743394371,!,0,0.0169998999318362,!
gpt_lhk,SUBJ * AHI.F * AGE + GENDER + EDU.Y,PD - CON,NA,0.000265685477827106,0.372155698745059,0.000713909470479748,0.999430382704079,0.000822018188150979,-0.729146080703827,0.729677451659481,NA,0.0016597743394371,!,0,0.0169998999318362,!
