y,X,coefficient,Estimate,Std. Error,2.5 %,97.5 %,t value,p value,s value,sig_PCER,sig_FDR,sig_FWER,p_breusch_pagan,heteroscedasticity,n_cook,p_shapiro_wilk,nonnormality
hippocampal_fissure_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,-0.234356643916616,0.429553258460054,-1.09065541459762,0.621942126764393,-0.545582274842432,0.587039460031591,0.768470612201937,,,,0.573025709333023,,0,0.000848770398688202,!
fimbria_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,-0.166379681376645,0.407871322312513,-0.979456302292842,0.646696939539551,-0.407921989791585,0.684541440876977,0.546790212662062,,,,0.338043563075075,,0,0.215811625264828,
parasubiculum_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,0.660177326416826,0.477503885933439,-0.291709273130951,1.6120639259646,1.38255906572633,0.171073579838451,2.54731112395063,,,,0.396375011351952,,0,0.0541312915062007,
HATA_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,0.802617988485796,0.446131551205066,-0.0867290047798487,1.69196498175144,1.79906125517868,0.0761995070434345,3.71407452523582,,,,0.587103817240094,,0,0.596588554988342,
presubiculum_head_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,1.18805162832061,0.388851197114752,0.412890934019495,1.96321232262172,3.05528602492641,0.0031521843725965,8.30943236355705,*,*,,0.528582827135452,,0,0.781511452184821,
subiculum_head_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,1.05236739543366,0.410393404616521,0.234263095332298,1.87047169553502,2.56428924928023,0.0124249284970767,6.33061864037829,*,*,,0.907071873494176,,0,0.260128664242592,
CA1_head_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,1.04353684242764,0.400458537755368,0.245237337453624,1.84183634740165,2.60585489892867,0.0111295806434034,6.48945695604187,*,*,,0.860643227100835,,0,0.241371740869718,
CA3_head_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,1.15648555300767,0.447185549717645,0.265037452107881,2.04793365390745,2.58614249440278,0.0117278130107533,6.41392218345925,*,*,,0.887997953407676,,0,0.973685825830069,
molecular_layer_HP_head_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,0.47975954078636,0.428313309657785,-0.374067437132799,1.33358651870552,1.12011354764969,0.26638790739286,1.90839950174367,,,,0.0159749163654049,!,0,0.178962702340653,
GC_ML_DG_head_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,1.33354142101353,0.441181608307938,0.454061958570364,2.21302088345669,3.02265868726499,0.00346920319710186,8.17117994047313,*,*,,0.690427507138912,,0,0.26852545644624,
CA4_head_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,1.25630434186862,0.433700030940094,0.391739131329417,2.12086955240783,2.8967125945217,0.00499145789758382,7.64632302733206,*,*,,0.6548158593651,,0,0.27350702411408,
presubiculum_body_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,0.947280350331204,0.395796227062367,0.158274991860145,1.73628570880226,2.39335366423778,0.0193036882369312,5.69497966908072,*,*,,0.696090542565939,,0,0.0422955145316605,!
subiculum_body_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,1.34397725258299,0.385933462870604,0.574632955194786,2.11332154997119,3.48240663710884,0.000848873331508838,10.2021630880065,*,*,*,0.697630479067815,,0,0.334180468056848,
CA1_body_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,0.75877618157911,0.47922892988233,-0.196549230231671,1.71410159338989,1.5833271621674,0.117729889412003,3.0864474547815,,,,0.319526691488632,,0,0.502570355583027,
CA3_body_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,0.987002854579579,0.447509502816391,0.0949089649801359,1.87909674417902,2.2055461355969,0.0306090041632455,5.02990008094764,*,,,0.966679534332563,,0,0.949280323494873,
molecular_layer_HP_body_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,0.695451751844115,0.427696382532025,-0.157145404326555,1.54804890801479,1.62604076220365,0.108310353956796,3.20675693053652,,,,0.0138036936220232,!,0,0.9218336720394,
GC_ML_DG_body_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,0.90306698537425,0.44361218813232,0.018742250605318,1.78739172014318,2.03571274535154,0.0454598222909259,4.45926414531322,*,,,0.172954756366305,,0,0.999617122094574,
CA4_body_lhx,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,1.14319039872416,0.445897028919022,0.254310917091318,2.03206988035701,2.5637990939199,0.0124409852784341,6.32875544385426,*,*,,0.5945538776049,,0,0.721164511295138,
