y,X,term,contrast,SUBJ,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,p_breusch_pagan,heteroscedasticity,n_cook,p_shapiro_wilk,nonnormality
HATA_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.983989361808448,0.391415797251495,2.51392347656375,0.011939633767476,6.38809760526158,0.216828496215486,1.75115022740141,0.771800706952451,,0,0.958543563056666,
presubiculum_head_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.402461080892936,0.27355038162608,-1.47125029948986,0.14122343880173,2.82394854284534,-0.938609976837239,0.133687815051368,0.906606709797129,,0,0.362701149933811,
presubiculum_head_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.818948998544994,0.255116681171018,3.21009584628458,0.0013269071939674,9.55771681484709,0.318929491594411,1.31896850549558,0.906606709797129,,0,0.362701149933811,
presubiculum_head_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,1.22141007943793,0.3666443015863,3.33132159467215,0.000864346839156816,10.1761020362314,0.50280045319194,1.94001970568392,0.906606709797129,,0,0.362701149933811,
subiculum_head_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.0358532240908507,0.287163007148191,-0.124853212977912,0.900639759076068,0.150977927494345,-0.598682375793524,0.526975927611822,0.318844232586794,,0,0.681719891984623,
subiculum_head_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.412783182350663,0.267811988942648,1.54131704103456,0.123239643430337,3.0204616815457,-0.112118670604967,0.937685035306293,0.318844232586794,,0,0.681719891984623,
subiculum_head_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.448636406441513,0.384889535808849,1.16562380813679,0.243766577579346,2.03642776083223,-0.305733221770171,1.2030060346532,0.318844232586794,,0,0.681719891984623,
CA1_head_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.278998971310516,0.277866035796148,-1.00407727238459,0.315341369303498,1.66501364680098,-0.823606393997884,0.265608451376852,0.790747719494156,,0,0.795467930156656,
CA1_head_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.720512501326501,0.259141520177034,2.78038232095836,0.0054294934302251,7.52496668327958,0.212604454880554,1.22842054777245,0.790747719494156,,0,0.795467930156656,
CA1_head_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.999511472637017,0.372428649472924,2.68376633766378,0.0072797965225753,7.10188615841038,0.269564732859194,1.72945821241484,0.790747719494156,,0,0.795467930156656,
CA3_head_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.448264131574453,0.307057309077803,-1.4598712302949,0.14432546743312,2.79260219701541,-1.05008539855673,0.153557135407824,0.287817510361316,,0,0.255309165804265,
CA3_head_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.437626461749896,0.286365599325405,1.52820891469093,0.126460676128869,2.98323925679485,-0.123639799339125,0.998892722838916,0.287817510361316,,0,0.255309165804265,
CA3_head_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.885890593324349,0.411554214270901,2.15254895371141,0.0313541440119441,4.99520005614525,0.0792591556677031,1.69252203098099,0.287817510361316,,0,0.255309165804265,
CA4DG_head_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.331300556958074,0.24520190046138,-1.35113372422762,0.176652600179429,2.50101311023078,-0.811887450803153,0.149286336887006,0.13680900890095,,0,0.450235406735154,
CA4DG_head_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.610007554022248,0.228678515055885,2.6675333005078,0.0076410316498019,7.03201684855109,0.161805900474612,1.05820920756988,0.13680900890095,,0,0.450235406735154,
CA4DG_head_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.941308110980322,0.328648341928314,2.86418031339298,0.00418089940560487,7.90197095277989,0.297169197222021,1.58544702473862,0.13680900890095,,0,0.450235406735154,
presubiculum_body_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.757557598311881,0.298115916812666,-2.541151128096,0.0110488149942058,6.49996454356602,-1.34185405848285,-0.173261138140916,0.218639684220008,,0,0.0677739903484823,
presubiculum_body_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.373510561683696,0.278026822144663,1.34343355364955,0.179131628162372,2.48090800734303,-0.171411996455967,0.91843311982336,0.218639684220008,,0,0.0677739903484823,
presubiculum_body_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,1.13106815999558,0.399569914254445,2.830714024368,0.00464442264906446,7.75028501918465,0.347925518751107,1.91421080124005,0.218639684220008,,0,0.0677739903484823,
subiculum_body_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.585472016528459,0.294407269276746,-1.9886466049794,0.0467402234243657,4.41919155936699,-1.16249966109767,-0.00844437195925063,0.990047864569651,,0,0.846973964175567,
subiculum_body_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.504811332324111,0.274568090540215,1.8385651855279,0.0659791658694462,3.92184565078701,-0.0333322364386418,1.04295490108686,0.990047864569651,,0,0.846973964175567,
subiculum_body_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,1.09028334885257,0.39459914633538,2.7630149709597,0.00572701395681073,7.4480011653274,0.316883233704976,1.86368346400016,0.990047864569651,,0,0.846973964175567,
CA1_body_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,0.0752702965126394,0.292735783830217,0.257127077283777,0.797080675438007,0.327202342862325,-0.498481296780689,0.649021889805967,0.732297346267708,,0,0.313863801810955,
CA1_body_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.451138753067278,0.273009240642481,1.65246697146807,0.0984393928088245,3.34462043074338,-0.0839495260386137,0.986227032173169,0.732297346267708,,0,0.313863801810955,
CA1_body_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.375868456554638,0.39235882705445,0.957971200435047,0.338077281081605,1.56457502503931,-0.393140713488463,1.14487762659774,0.732297346267708,,0,0.313863801810955,
CA3_body_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,0.0510073119644283,0.317577563729447,0.16061371390796,0.872397652999656,0.196942206167653,-0.571433275243261,0.673447899172118,0.71616857924916,,0,0.315503103108832,
CA3_body_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.414979300053086,0.296177007889148,1.40111922600151,0.161178423237063,2.63326946995681,-0.165516968458479,0.995475568564652,0.71616857924916,,0,0.315503103108832,
CA3_body_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.363971988088658,0.425654690561988,0.855087459762536,0.392502731398046,1.34922540123799,-0.470295875263378,1.19823985144069,0.71616857924916,,0,0.315503103108832,
CA4DG_body_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.154377880162812,0.26015464560635,-0.593408123860323,0.55290805340438,0.854888509412184,-0.664271615962039,0.355515855636416,0.614900164468359,,0,0.409725353405697,
CA4DG_body_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.541995854034266,0.242623641193007,2.23389547436191,0.025489951417755,5.29392756609804,0.0664622554980047,1.01752945257053,0.614900164468359,,0,0.409725353405697,
CA4DG_body_right,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.696373734197078,0.348689762519555,1.9971155137026,0.0458126360368157,4.44811061255888,0.0129543578809254,1.37979311051323,0.614900164468359,,0,0.409725353405697,
Hippocampal_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.385336162971829,0.238211655957045,-1.61762094060298,0.105744313370511,3.24134801350672,-0.852222429345284,0.0815501034016252,0.844688580589615,,0,0.178621383361196,
Hippocampal_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.586736135293367,0.222159326508801,2.64106010993927,0.00826470545772546,6.91882087981489,0.151311856506444,1.02216041408029,0.844688580589615,,0,0.178621383361196,
Hippocampal_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.972072298265197,0.319279194614669,3.04458390857058,0.00233002423711489,8.74543932266511,0.34629657580749,1.5978480207229,0.844688580589615,,0,0.178621383361196,
Hippocampal_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.350877899436981,0.248348190623995,-1.41284661086264,0.157700829889278,2.66473784266004,-0.837631408685699,0.135875609811737,0.395328070051262,,0,0.988389998986646,
Hippocampal_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.697936091655019,0.231612786615708,3.01337461481795,0.00258359778088822,8.59640279848669,0.243983371529271,1.15188881178077,0.395328070051262,,0,0.988389998986646,
Hippocampal_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,1.048813991092,0.332865368288729,3.15086545795973,0.00162787458668676,9.26279472764671,0.39640985754543,1.70121812463857,0.395328070051262,,0,0.988389998986646,
Hippocampal_tail_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.411277998156779,0.285308690847252,-1.44151934851844,0.149438015144415,2.74238089666723,-0.970472756693665,0.147916760380108,0.950044964746775,,0,0.5713200621873,
Hippocampal_tail_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.77334405539706,0.266082629952623,2.90640563622946,0.00365607154629418,8.09548998164197,0.251831683778222,1.2948564270159,0.950044964746775,,0,0.5713200621873,
Hippocampal_tail_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,1.18462205355384,0.382404163979,3.09782728626065,0.00194945005505376,9.00271709132652,0.43512366461685,1.93412044249083,0.950044964746775,,0,0.5713200621873,
parasubiculum_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.381096585316327,0.309531311102337,-1.23120528246116,0.218246096221532,2.19597224635776,-0.98776680716437,0.225573636531717,0.635919901897047,,0,0.109958125497494,
parasubiculum_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.206099526338067,0.288672965320623,0.713955067143737,0.475254964445546,1.07322639774828,-0.359689089000734,0.771888141676869,0.635919901897047,,0,0.109958125497494,
parasubiculum_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.587196111654394,0.41487015937294,1.41537321590427,0.15695909841029,2.67153943518711,-0.22593445897696,1.40032668228575,0.635919901897047,,0,0.109958125497494,
HATA_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.388527047737967,0.290684450260335,-1.33659384734892,0.181355248458547,2.46310959708096,-0.958258101114048,0.181204005638114,0.339577545707592,,0,0.764927025919597,
HATA_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.386112773780872,0.271096138834028,1.42426511658014,0.154369741396537,2.69553810274295,-0.145225894681693,0.917451442243436,0.339577545707592,,0,0.764927025919597,
HATA_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.774639821518839,0.389609372902584,1.98824739699608,0.0467843353633744,4.41783063168776,0.0110194825905395,1.53826016044714,0.339577545707592,,0,0.764927025919597,
presubiculum_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.322471921403594,0.275317000233636,-1.1712750071007,0.241488254107829,2.04997507623003,-0.862083326193125,0.217139483385938,0.524652917022698,,0,0.986357869555122,
presubiculum_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.754265945136725,0.256764248301953,2.93758165369547,0.00330783051353637,8.23989896899956,0.251017265947398,1.25751462432605,0.524652917022698,,0,0.986357869555122,
presubiculum_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,1.07673786654032,0.369012126655772,2.9178929058468,0.00352405360928386,8.14854841339477,0.353487388436473,1.79998834464417,0.524652917022698,,0,0.986357869555122,
subiculum_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.351835861355137,0.281766474288514,-1.24867893614226,0.211782528074495,2.23934452208223,-0.904088003011455,0.20041628030118,0.872780245560554,,0,0.68858429694321,
subiculum_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.544016226575072,0.262779106465753,2.07024155722202,0.0384297294183393,4.70163337127654,0.0289786420125795,1.05905381113756,0.872780245560554,,0,0.68858429694321,
subiculum_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.895852087930209,0.377656473322731,2.37213486650511,0.0176856338611248,5.82127826296583,0.155659001689245,1.63604517417117,0.872780245560554,,0,0.68858429694321,
CA1_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.372106430147263,0.267383279010735,-1.39165931214541,0.164025588830496,2.60800719468365,-0.896168027076527,0.151955166782002,0.730655214651058,,0,0.814212888073697,
CA1_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.45056954200488,0.249365172517414,1.80686636171462,0.0707831185227585,3.82045086516603,-0.0381772151278694,0.939316299137629,0.730655214651058,,0,0.814212888073697,
CA1_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.822675972152142,0.358378435506296,2.29555098924943,0.0217015678089337,5.52605691722164,0.120267145723991,1.52508479858029,0.730655214651058,,0,0.814212888073697,
CA3_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.054430387116686,0.296053220490895,-0.183853386314911,0.8541284736846,0.22747500582921,-0.634684036785935,0.525823262552563,0.665005360206295,,0,0.762774516099985,
CA3_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.61840751337785,0.276103126329888,2.23977005113291,0.0251058551197436,5.3158323249162,0.0772553297523572,1.15955969700334,0.665005360206295,,0,0.762774516099985,
CA3_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.672837900494536,0.396805242393699,1.69563762927045,0.0899545269461734,3.47466030309,-0.104886083473799,1.45056188446287,0.665005360206295,,0,0.762774516099985,
CA4DG_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.290832174712459,0.251321156148528,-1.15721326118912,0.247185241049884,2.01633548958925,-0.783412589316541,0.201748239891624,0.117539568734147,,0,0.326530557891078,
CA4DG_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.431442279867009,0.234385418598456,1.84073856832428,0.0656598790793069,3.92884409676065,-0.0279446990873103,0.890829258821328,0.117539568734147,,0,0.326530557891078,
CA4DG_head_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.722274454579468,0.336850088076793,2.14420147164933,0.0320167472257148,4.96502944655844,0.0620604137598083,1.38248849539913,0.117539568734147,,0,0.326530557891078,
presubiculum_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.521225110746859,0.270586720424391,-1.9262774977625,0.0540697335957243,4.20903494156776,-1.05156533747347,0.009115115979757,0.123494861820786,,0,0.00107249992482994,!
presubiculum_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.463673590527324,0.252352731009019,1.83740270483046,0.0661504678252819,3.9181048302953,-0.0309286736506769,0.958275854705324,0.123494861820786,,0,0.00107249992482994,!
presubiculum_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.984898701274182,0.36267206161471,2.7156729329774,0.00661412234661471,7.2402345522232,0.274074522310459,1.69572288023791,0.123494861820786,,0,0.00107249992482994,!
subiculum_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.508869692239016,0.260021846591911,-1.95702668413726,0.0503443311665031,4.31202685163016,-1.01850314675276,0.000763762274729407,0.64846118583973,,0,0.340749699024476,
subiculum_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.702145225505296,0.242499791624489,2.8954467168886,0.00378619301233647,8.04503632611837,0.22685436766283,1.17743608334776,0.64846118583973,,0,0.340749699024476,
subiculum_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,1.21101491774431,0.348511763830176,3.47481790696288,0.000511200233372447,10.9338238846472,0.527944412448638,1.89408542303999,0.64846118583973,,0,0.340749699024476,
CA1_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.155710252752543,0.305235607794819,-0.510131350262426,0.609959443017087,0.713214775659914,-0.753961050829582,0.442540545324495,0.318705999093978,,0,0.294589440820909,
CA1_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.445728354581748,0.284666735300647,1.56579009525296,0.117397765778877,3.09052314240538,-0.112208194204116,1.00366490336761,0.318705999093978,,0,0.294589440820909,
CA1_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.601438607334291,0.409112554580595,1.47010547733218,0.141533189126269,2.82078769431522,-0.200407265266852,1.40328447993543,0.318705999093978,,0,0.294589440820909,
CA3_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,0.106379265431788,0.298834056736785,0.355981063850053,0.721854746376139,0.470219531687924,-0.479324723126309,0.692083253989884,0.213241286242098,,0,0.444786871965471,
CA3_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.93069897413101,0.278696567474282,3.33947053085573,0.000839382562187681,10.2183838873843,0.38446373926648,1.47693420899554,0.213241286242098,,0,0.444786871965471,
CA3_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.824319708699222,0.40053244681705,2.05805975333565,0.0395843978129427,4.65892428556356,0.0392905382980994,1.60934887910035,0.213241286242098,,0,0.444786871965471,
CA4DG_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.186226361837028,0.291296415340206,-0.639301934490108,0.522626530251073,0.936147732399049,-0.757156844729453,0.384704121055397,0.894941621913679,,0,0.62751837938766,
CA4DG_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.566059920222362,0.27166686479833,2.08365462840885,0.0371915940773817,4.74887960481898,0.0336026494247231,1.09851719102,0.894941621913679,,0,0.62751837938766,
CA4DG_body_left,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,NA,0.75228628205939,0.39042962150062,1.92681661593188,0.0540024879893159,4.21083031347711,-0.0129417145794297,1.51751427869821,0.894941621913679,,0,0.62751837938766,
