y,X,coefficient,Estimate,Std. Error,2.5 %,97.5 %,t value,p value,s value,sig_PCER,sig_FDR,sig_FWER,p_breusch_pagan,heteroscedasticity,n_cook,p_shapiro_wilk,nonnormality
Right_Caudate,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1,-0.22352736552652,0.229336077029524,-0.680700479606037,0.233645748552997,-0.97467161914409,0.33298651708297,1.58646433239965,,,,0.0134842470500058,!,0,0.708559739849784,
Right_Putamen,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1,-0.234364847223922,0.178768342719628,-0.590733025308024,0.122003330860181,-1.31099748231983,0.19402459129686,2.36568857910562,,,,0.630789885945943,,0,0.284557783196629,
Right_Pallidum,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1,0.0708487316629732,0.226941944275009,-0.381551765996667,0.523249229322613,0.312188792994204,0.75579937721489,0.403924765081973,,,,0.746871034881702,,0,0.723618403461151,
Right_Accumbens_area,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1,0.0709117760925757,0.226671605903247,-0.380949811872286,0.522773364057437,0.312839253994802,0.755307149878068,0.404864651119399,,,,0.0014789401599432,!,0,0.141252282194331,
L_hippocampus,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F1,0.293537653126026,0.184833304990913,-0.0749208062790607,0.661996112531112,1.58812099984068,0.11664106242151,3.09985232930687,,,,0.771631987399368,,0,0.975764659139146,
L_amygdala,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F1,0.00808451497737583,0.194361885562813,-0.379368822639797,0.395537852594548,0.0415951664286725,0.966936558774094,0.0485068580750933,,,,0.546364908326543,,0,0.753548050144473,
Left_Thalamus,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F1,-0.00759764112258083,0.161602010427672,-0.329745361209457,0.314550078964296,-0.0470145210599424,0.962631817841449,0.0549439854393052,,,,0.254380599937996,,0,0.855501930551248,
Left_Caudate,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F1,0.174885943820419,0.233495921612868,-0.290579668878969,0.640351556519807,0.74898928688946,0.456303677001295,1.13193381548434,,,,0.0695236022324773,,0,0.193606104755179,
Left_Putamen,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F1,-0.0944481550491858,0.193371501035645,-0.479927197194463,0.291030887096091,-0.488428514767415,0.626730670907536,0.674082497511204,,,,0.857200908212233,,0,0.681654818438157,
Left_Pallidum,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F1,0.21621869441476,0.217807134621264,-0.217971893011747,0.650409281841268,0.992707125001823,0.324177254237342,1.62514522658032,,,,0.989052272614804,,0,0.430748776620856,
Left_Accumbens_area,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F1,0.0941847119726653,0.229183124450581,-0.362683496713302,0.551052920658633,0.410958320768397,0.682323675559662,0.551471818468463,,,,0.00621073763466024,!,0,0.748064606292469,
R_hippocampus,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F1,0.366187828018285,0.191756374096171,-0.0160715174176157,0.748447173454185,1.90965139878288,0.0601623573698925,4.05499509185456,,,,0.537593634396548,,0,0.431720244228274,
R_amygdala,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F1,0.228731413453531,0.198710704045296,-0.167391135366496,0.624853962273557,1.15107746486265,0.253508710016423,1.97989277889493,,,,0.0511478910838492,,0,0.130545522803183,
Right_Thalamus,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F1,0.0686309612612875,0.168660945360985,-0.267588488434585,0.40485041095716,0.406916735314134,0.685276301880404,0.545242298083357,,,,0.330836292486548,,0,0.982716520285903,
Right_Caudate,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F1,0.137375617046476,0.224691186840102,-0.310538077669283,0.585289311762234,0.611397442767692,0.54286213081911,0.881342247573871,,,,0.0134842470500058,!,0,0.708559739849784,
Right_Putamen,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F1,-0.162352064792888,0.175147633182634,-0.511502490329526,0.186798360743751,-0.926944097632173,0.357052409851128,1.48579223944884,,,,0.630789885945943,,0,0.284557783196629,
Right_Pallidum,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F1,0.233856099465588,0.222345543986904,-0.20938164168192,0.677093840613097,1.05176877068138,0.296422856333112,1.75427140079589,,,,0.746871034881702,,0,0.723618403461151,
Right_Accumbens_area,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F1,0.0680976915140772,0.222080680951021,-0.374612054821242,0.510807437849396,0.306634918546094,0.760006296867602,0.395916723144259,,,,0.0014789401599432,!,0,0.141252282194331,
L_hippocampus,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,1.34475931483314,0.351839420785799,0.64338024818123,2.04613838148504,3.82208256206694,0.000278471514406932,11.8101826215558,*,*,*,0.771631987399368,,0,0.975764659139146,
L_amygdala,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,0.58524089513474,0.369977549460678,-0.152295870197963,1.32277766046744,1.5818281298091,0.118072031775905,3.08226082699158,,,,0.546364908326543,,0,0.753548050144473,
Left_Thalamus,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,-0.19246535851126,0.307617492147794,-0.805689621575781,0.420758904553261,-0.62566454582105,0.533513273419722,0.906403930194563,,,,0.254380599937996,,0,0.855501930551248,
Left_Caudate,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,0.43031225783203,0.444471140199309,-0.455724766587954,1.31634928225201,0.968144428092833,0.336213188317697,1.57255177796539,,,,0.0695236022324773,,0,0.193606104755179,
Left_Putamen,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,0.0504659524367523,0.3680923030847,-0.683312642931257,0.784244547804762,0.137101352062609,0.891333347944562,0.165963011640436,,,,0.857200908212233,,0,0.681654818438157,
Left_Pallidum,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,0.78724130657097,0.414606751158444,-0.0392621463554318,1.61374475949737,1.89876625108336,0.0616025127321262,4.02086699092852,,,,0.989052272614804,,0,0.430748776620856,
Left_Accumbens_area,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,0.24291264511495,0.436261515556066,-0.626758791682759,1.11258408191266,0.556805119070219,0.579387274931329,0.787400095807296,,,,0.00621073763466024,!,0,0.748064606292469,
R_hippocampus,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,1.32292579271872,0.365017828347,0.595276050726937,2.0505755347105,3.62427719958132,0.000536825485249622,10.8632592158905,*,*,*,0.537593634396548,,0,0.431720244228274,
R_amygdala,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,0.562429019221777,0.378255742484681,-0.191610022302069,1.31646806074562,1.48690146916819,0.141407116713369,2.82207336520174,,,,0.0511478910838492,,0,0.130545522803183,
Right_Thalamus,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,-0.107032048797526,0.321054527093544,-0.747042551470362,0.532978453875311,-0.33337654437229,0.739818973209449,0.434755794960486,,,,0.330836292486548,,0,0.982716520285903,
Right_Caudate,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,0.640497702437272,0.427710888129073,-0.212128370112627,1.49312377498717,1.49750151378888,0.138634177909194,2.85064512152811,,,,0.0134842470500058,!,0,0.708559739849784,
Right_Putamen,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,0.076810593916801,0.333402261102301,-0.587814666633325,0.741435854466927,0.23038414215563,0.818446619992894,0.28903976930932,,,,0.630789885945943,,0,0.284557783196629,
Right_Pallidum,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,1.13167895265766,0.423245839890716,0.287953791094309,1.975404114221,2.67380998464122,0.00927342706989927,6.75268168766152,*,,,0.746871034881702,,0,0.723618403461151,
Right_Accumbens_area,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,SUBJ1:AHI.F1,-0.3339605044771,0.42274165988302,-1.17668060156406,0.508759592609865,-0.789987210083607,0.432129375103054,1.2104647897291,,,,0.0014789401599432,!,0,0.141252282194331,
