y,X,term,contrast,SUBJ,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,p_breusch_pagan,heteroscedasticity,n_cook,p_shapiro_wilk,nonnormality
subiculum_body_right,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.522038573661317,0.280382755294958,1.86187832098355,0.0626202434623211,3.99722707220839,-0.0275015286029081,1.07157867592554,0.695609626214561,,0,0.802106107742647,
subiculum_body_right,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,1.10399106237023,0.399274742330995,2.76499098321383,0.00569243692715932,7.45673788343477,0.321426947464967,1.88655517727549,0.695609626214561,,0,0.802106107742647,
CA1_body_right,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,0.0889158572157099,0.295317346279511,0.301085792405682,0.763349074673448,0.389585151675143,-0.489895505502076,0.667727219933495,0.745542683042572,,0,0.194408485602857,
CA1_body_right,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.498947395145791,0.27823691873102,1.79324655197227,0.0729335094874528,3.77727437297575,-0.0463869447364068,1.04428173502799,0.745542683042572,,0,0.194408485602857,
CA1_body_right,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,0.410031537930081,0.396218993652743,1.03486088375017,0.300733884603374,1.7334406649697,-0.36654341962,1.18660649548016,0.745542683042572,,0,0.194408485602857,
CA3_body_right,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,0.0505378389943909,0.318461700422005,0.158693616618329,0.873910267646593,0.194442942240754,-0.573635624288123,0.674711302276905,0.909784032728413,,0,0.323688656645716,
CA3_body_right,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.393752887044912,0.300042661460866,1.31232300476134,0.189411173357435,2.40040665704885,-0.194319923243929,0.981825697333754,0.909784032728413,,0,0.323688656645716,
CA3_body_right,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,0.343215048050521,0.427271118801523,0.803272285319038,0.421817373128567,1.24530957915293,-0.494220956434598,1.18065105253564,0.909784032728413,,0,0.323688656645716,
CA4DG_body_right,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.145786823857669,0.264863448562332,-0.550422584350518,0.582029561853371,0.78083566399409,-0.664909643860917,0.373335996145579,0.549036450866263,,0,0.303301560850242,
CA4DG_body_right,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.561527994242395,0.249544399493289,2.25021276928114,0.0244354420968421,5.35488098307629,0.0724299586918722,1.05062602979292,0.549036450866263,,0,0.303301560850242,
CA4DG_body_right,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,0.707314818100064,0.355359850269266,1.99041849427872,0.0465448542816933,4.4252345088355,0.0108223100207564,1.40380732617937,0.549036450866263,,0,0.303301560850242,
Hippocampal_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.38574546724658,0.242162140440201,-1.59292227325615,0.111177628936508,3.16906157543454,-0.860374540928504,0.0888836064353445,0.887411520150913,,0,0.21540716692136,
Hippocampal_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.577577696400083,0.228156083358818,2.5315025043261,0.0113575006401112,6.46021080306946,0.130399990163081,1.02475540263708,0.887411520150913,,0,0.21540716692136,
Hippocampal_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,0.963323163646662,0.324902132240818,2.96496411704878,0.00302718236580796,8.36780869495364,0.326526685954389,1.60011964133894,0.887411520150913,,0,0.21540716692136,
Hippocampal_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.358545594654303,0.2505702503527,-1.43091845161035,0.152453588170527,2.71355798865314,-0.84965426094278,0.132563071634174,0.398301515207828,,0,0.993572236289585,
Hippocampal_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.669314877820974,0.236077880158274,2.83514439121634,0.00458049780291093,7.77027988748306,0.206610735164194,1.13201902047775,0.398301515207828,,0,0.993572236289585,
Hippocampal_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,1.02786047247528,0.336183060070152,3.05744278804765,0.0022323425085718,8.80722588764354,0.368953782525314,1.68676716242524,0.398301515207828,,0,0.993572236289585,
Hippocampal_tail_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.418519339978258,0.289329946978787,-1.44651234463795,0.148033552112094,2.75600389214317,-0.985595615705563,0.148556935749047,0.976153848243242,,0,0.336866200970069,
Hippocampal_tail_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.749182285390217,0.272595815492426,2.74832643353996,0.00599003396689013,7.38322010072566,0.214904304688736,1.2834602660917,0.976153848243242,,0,0.336866200970069,
Hippocampal_tail_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,1.16770162536847,0.388185865643544,3.00809928623401,0.00262887236206555,8.57134018724217,0.406871309399625,1.92853194133732,0.976153848243242,,0,0.336866200970069,
parasubiculum_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.402053784862797,0.310312520109599,-1.29564151881721,0.195099017986216,2.35772157860101,-1.01025514822947,0.206147578503878,0.693287402678909,,0,0.014577732859883,!
parasubiculum_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.159912129927817,0.292364816942186,0.546960922317266,0.584405579452365,0.774958142944048,-0.413112381625514,0.732936641481148,0.693287402678909,,0,0.014577732859883,!
parasubiculum_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,0.561965914790614,0.41633760723179,1.34978417762234,0.177085221582567,2.49748427601699,-0.254040800793276,1.3779726303745,0.693287402678909,,0,0.014577732859883,!
HATA_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.379922632668749,0.292174699294811,-1.3003269399634,0.193488938500225,2.36967700307592,-0.952574520480397,0.1927292551429,0.52786954898825,,0,0.782746580139753,
HATA_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.393066452633689,0.275276036974232,1.42789927141563,0.153320853369958,2.70537416170425,-0.146464665642723,0.9325975709101,0.52786954898825,,0,0.782746580139753,
HATA_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,0.772989085302437,0.392002573500346,1.97189798628135,0.0486212532378097,4.36226910972212,0.00467815939474425,1.54130001121013,0.52786954898825,,0,0.782746580139753,
presubiculum_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.35029088337604,0.273627416331611,-1.28017465527475,0.200483717412269,2.31844302410476,-0.886590764568745,0.186008997816665,0.277820645352723,,0,0.908656425955542,
presubiculum_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.684633321629233,0.25780148637623,2.65566087788219,0.00791531684131977,6.98113718366767,0.179351693170929,1.18991495008754,0.277820645352723,,0,0.908656425955542,
presubiculum_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,1.03492420500527,0.367118217552492,2.81904889358234,0.0048166180681396,7.69776375414523,0.31538572053385,1.7544626894767,0.277820645352723,,0,0.908656425955542,
subiculum_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.352864803083126,0.284962788028122,-1.23828379671911,0.215610849688223,2.21349831755039,-0.911381604552367,0.205651998386115,0.818918695786337,,0,0.757316643785138,
subiculum_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.527493546438016,0.268481237765309,1.96473150536918,0.0494453214717235,4.33802217048623,0.00127998989327516,1.05370710298276,0.818918695786337,,0,0.757316643785138,
subiculum_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,0.880358349521142,0.382326575480055,2.30263446483089,0.0212994183164707,5.55304215854437,0.1310120312477,1.62970466779458,0.818918695786337,,0,0.757316643785138,
CA1_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.367371713632019,0.271039066365389,-1.35541978711203,0.175283848879943,2.51223502642421,-0.898598522111543,0.163855094847505,0.949776324914366,,0,0.53432325617852,
CA1_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.453395043993111,0.255362847539532,1.77549337486504,0.0758164585086895,3.72134512196678,-0.047106940173964,0.953897028160187,0.949776324914366,,0,0.53432325617852,
CA1_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,0.82076675762513,0.363645511218082,2.25705180541307,0.024004837854338,5.38053099872854,0.108034652498033,1.53349886275223,0.949776324914366,,0,0.53432325617852,
CA3_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.0466535866605892,0.298759454093279,-0.156157691485214,0.87590872484536,0.191147555053803,-0.632211356724263,0.538904183403084,0.465524333890799,,0,0.657983203023015,
CA3_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.63857581047563,0.281479941226682,2.26863700373367,0.0232904094088839,5.42412018968601,0.0868852633008821,1.19026635765038,0.465524333890799,,0,0.657983203023015,
CA3_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,0.685229397136219,0.400837167121159,1.70949565894197,0.0873591751455966,3.51689695552904,-0.100397014086315,1.47085580835875,0.465524333890799,,0,0.657983203023015,
CA4DG_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.289745520442011,0.25596134043991,-1.13198938536592,0.257638897036741,1.95657767408352,-0.79142052913883,0.211929488254808,0.119903983010998,,0,0.229401040752193,
CA4DG_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.428218309693066,0.241157164934987,1.77568147232328,0.075785432882183,3.72193562275427,-0.0444410481932949,0.900877667579427,0.119903983010998,,0,0.229401040752193,
CA4DG_head_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,0.717963830135076,0.343416157685949,2.09065244621264,0.0365592307030651,4.77362047694302,0.0448805293614885,1.39104713090866,0.119903983010998,,0,0.229401040752193,
presubiculum_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.538298572926698,0.270042601076425,-1.99338389861811,0.0462194256372139,4.43535685804127,-1.06757234532801,-0.00902480052538801,0.264629815866991,,0,0.0214803328507595,!
presubiculum_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.422605177462361,0.254424024025573,1.66102701614327,0.0967080209385359,3.37022063835228,-0.0760567464295158,0.921267101354237,0.264629815866991,,0,0.0214803328507595,!
presubiculum_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,0.960903750389059,0.362308607934884,2.65216925390235,0.00799764402552535,6.96620921632205,0.250791927547844,1.67101557323027,0.264629815866991,,0,0.0214803328507595,!
subiculum_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.522855436745997,0.262457625091507,-1.99215182475153,0.0463544021871178,4.43114983448503,-1.03726292939327,-0.00844794409872773,0.720886203938651,,0,0.131014477912265,
subiculum_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.659503501717315,0.247277724527863,2.66705584975975,0.00765189548650096,7.02996711590965,0.174848067463688,1.14415893597094,0.720886203938651,,0,0.131014477912265,
subiculum_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,1.18235893846331,0.3521320285165,3.3577148419145,0.000785896431358447,10.3133731787839,0.492192844767941,1.87252503215868,0.720886203938651,,0,0.131014477912265,
CA1_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.158301213914705,0.311412164387922,-0.50833343079531,0.611219528898637,0.710237455644723,-0.768657840462699,0.452055412633288,0.383695052765605,,0,0.360979609822078,
CA1_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.435715571528873,0.293400853620758,1.48505216038692,0.137530007368748,2.86218166345804,-0.139339534601121,1.01077067765887,0.383695052765605,,0,0.360979609822078,
CA1_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,0.594016785443578,0.417812957191481,1.42172897039032,0.155104946556066,2.68868339782277,-0.224881562925899,1.41291513381306,0.383695052765605,,0,0.360979609822078,
CA3_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,0.0934705409975813,0.295848939284508,0.315940091668518,0.752047980540193,0.411103386336583,-0.486382724864432,0.673323806859594,0.752236403752686,,0,0.83044674467843,
CA3_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.872930751620924,0.278737772425906,3.13172751587862,0.00173781079807591,9.16851326553405,0.326614756535226,1.41924674670662,0.752236403752686,,0,0.83044674467843,
CA3_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,0.779460210623342,0.396932215017507,1.96371113538609,0.0495636005192988,4.33457519473652,0.00148736488532042,1.55743305636136,0.752236403752686,,0,0.83044674467843,
CA4DG_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),CON,-0.186569182490492,0.29431667396254,-0.633906261506061,0.526141998989862,0.926475877895858,-0.763419263506687,0.390280898525703,0.818499554507405,,0,0.460404006734275,
CA4DG_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),PD,0.550775562914689,0.277294125903573,1.98625037988081,0.0470055293245513,4.41102571681613,0.0072890630191701,1.09426206281021,0.818499554507405,,0,0.460404006734275,
CA4DG_body_left,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,NA,0.737344745405181,0.394876416445602,1.86727977335855,0.0618625284806896,4.01479038848458,-0.0365988091724381,1.5112882999828,0.818499554507405,,0,0.460404006734275,
