y,X,term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,SUBJ,p_breusch_pagan,heteroscedasticity,n_cook,p_shapiro_wilk,nonnormality
R_hippocampus,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.759213552426432,0.233998136351555,3.2445282012238,0.00117645367380508,9.73133977318407,0.300585632727892,1.21784147212497,PD,0.69566214659354,,0,0.541334864283973,
R_hippocampus,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,1.11037343410465,0.333221436531448,3.33223890294303,0.000861502664912663,10.1808571203594,0.457271419626315,1.76347544858299,NA,0.69566214659354,,0,0.541334864283973,
R_amygdala,SUBJ * AHI.F * AGE + GENDER + SBTIV,SUBJ,mean(PD) - mean(CON),-0.234695313592045,0.179747146126898,-1.30569702300784,0.191655610770914,2.3834118608351,-0.586993246324622,0.117602619140533,NA,0.0882961067272846,,0,0.0784399366668807,
R_amygdala,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.163942231850771,0.174751098331838,0.938147075559194,0.348168832190364,1.52214103508325,-0.178563627138449,0.506448090839992,NA,0.0882961067272846,,0,0.0784399366668807,
R_amygdala,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),-0.13439489401311,0.249092110029199,-0.539538944037032,0.589515032796203,0.762399492091131,-0.622606458503428,0.353816670477208,CON,0.0882961067272846,,0,0.0784399366668807,
R_amygdala,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.435760502082308,0.234685235262217,1.85678703475072,0.0633414590273986,3.98070609052751,-0.0242141067349465,0.895735110899562,PD,0.0882961067272846,,0,0.0784399366668807,
R_amygdala,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,0.570155396095418,0.334199885664178,1.70603109262683,0.0880022907352239,3.50631511160054,-0.0848643434437742,1.22517513563461,NA,0.0882961067272846,,0,0.0784399366668807,
Right_Thalamus,SUBJ * AHI.F * AGE + GENDER + SBTIV,SUBJ,mean(PD) - mean(CON),-0.10523791828512,0.153684529878241,-0.684765853586542,0.493491685939982,1.01890231568532,-0.406454061827443,0.195978225257202,NA,0.393255663210787,,0,0.896238208150238,
Right_Thalamus,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.0448744120205303,0.149412890471329,0.300338289949229,0.763919129390933,0.388508176262502,-0.247969472129302,0.337718296170363,NA,0.393255663210787,,0,0.896238208150238,
Right_Thalamus,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.064133688092772,0.212974736092353,0.301132844531201,0.763313196422914,0.389652961530814,-0.353289124265162,0.481556500450706,CON,0.393255663210787,,0,0.896238208150238,
Right_Thalamus,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.0273270715991546,0.200656796224238,0.136188118784753,0.891672567492885,0.165414061845256,-0.365953022253545,0.420607165451854,PD,0.393255663210787,,0,0.896238208150238,
Right_Thalamus,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,-0.0368066164936174,0.285742194446814,-0.128810575438022,0.897507537258619,0.156004040163404,-0.596851026472814,0.523237793485579,NA,0.393255663210787,,0,0.896238208150238,
Right_Caudate,SUBJ * AHI.F * AGE + GENDER + SBTIV,SUBJ,mean(PD) - mean(CON),0.044867151650237,0.208034221218731,0.215671976405569,0.829243446724639,0.270132389038035,-0.362872429490313,0.452606732790787,NA,0.208725896864968,,0,0.620608602017198,
Right_Caudate,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),-0.0326476442687944,0.202251951467167,-0.161420663840142,0.871762092695992,0.19799362332268,-0.429054184947385,0.363758896409797,NA,0.208725896864968,,0,0.620608602017198,
Right_Caudate,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),-0.333935869370123,0.288292138676948,-1.15832457625326,0.246731605752351,2.01898556148852,-0.898978078202968,0.231106339462722,CON,0.208725896864968,,0,0.620608602017198,
Right_Caudate,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.241859405267972,0.271618023874161,0.890439455446535,0.373229964508237,1.42186327827953,-0.290502139077324,0.774220949613267,PD,0.208725896864968,,0,0.620608602017198,
Right_Caudate,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,0.575795274638095,0.386793456467845,1.48863757907436,0.136582830353888,2.87215195913762,-0.182305969494642,1.33389651877083,NA,0.208725896864968,,0,0.620608602017198,
Right_Putamen,SUBJ * AHI.F * AGE + GENDER + SBTIV,SUBJ,mean(PD) - mean(CON),-0.219025994341371,0.159910001449886,-1.3696828988524,0.170785909247743,2.54973914508699,-0.532443837950896,0.0943918492681534,NA,0.85657749871321,,0,0.31798297525533,
Right_Putamen,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),-0.145647900814145,0.155465324974071,-0.936851357937451,0.348835023057582,1.51938320083067,-0.450354338608139,0.159058536979849,NA,0.85657749871321,,0,0.31798297525533,
Right_Putamen,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),-0.050081009653706,0.221601957054142,-0.225995340110964,0.821205044633923,0.284185604988351,-0.484412864383416,0.384250845076004,CON,0.85657749871321,,0,0.31798297525533,
Right_Putamen,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),-0.232719957204768,0.20878504349238,-1.11463902448195,0.265005140253751,1.91590775126182,-0.64193112296046,0.176491208550925,PD,0.85657749871321,,0,0.31798297525533,
Right_Putamen,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,-0.182638947551062,0.297317117166276,-0.614290052627276,0.539023674679813,0.891579455317607,-0.765369789184238,0.400091894082115,NA,0.85657749871321,,0,0.31798297525533,
Right_Pallidum,SUBJ * AHI.F * AGE + GENDER + SBTIV,SUBJ,mean(PD) - mean(CON),0.0281050603397379,0.202624803853758,0.138704935453126,0.889683317876076,0.168636193676156,-0.36903225758812,0.425242378267596,NA,0.572561571615748,,0,0.458917896124676,
Right_Pallidum,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.310515161596838,0.196992875212904,1.57627610268261,0.114962186519074,3.12076868843331,-0.0755837790314463,0.696614102225122,NA,0.572561571615748,,0,0.458917896124676,
Right_Pallidum,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),-0.0928012758657713,0.280795773749285,-0.330493848346275,0.741026840059875,0.432402296863658,-0.643150879425427,0.457548327693885,CON,0.572561571615748,,0,0.458917896124676,
Right_Pallidum,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.677981249062771,0.264555238492406,2.56272093845623,0.0103855486122797,6.58927876181458,0.159462509696251,1.19649998842929,PD,0.572561571615748,,0,0.458917896124676,
Right_Pallidum,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,0.770782524928542,0.376735806220553,2.04594974037934,0.040761315808209,4.6166555661577,0.0323939130495968,1.50917113680749,NA,0.572561571615748,,0,0.458917896124676,
Right_Accumbens_area,SUBJ * AHI.F * AGE + GENDER + SBTIV,SUBJ,mean(PD) - mean(CON),0.0934467091874223,0.197117015637172,0.474067187377811,0.635451996464722,0.654144950110389,-0.292895542201454,0.479788960576299,NA,0.00123887055561374,!,0,0.119291831950023,
Right_Accumbens_area,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.0303553207530226,0.191638190980913,0.15839911970389,0.874142307396815,0.194059930192169,-0.345248631631976,0.405959273138021,NA,0.00123887055561374,!,0,0.119291831950023,
Right_Accumbens_area,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.165343184928501,0.273163134239661,0.605290993562246,0.544985664634037,0.875709813315939,-0.370046720085313,0.700733089942316,CON,0.00123887055561374,!,0,0.119291831950023,
Right_Accumbens_area,SUBJ * AHI.F * AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),-0.0926336221624135,0.257364051003496,-0.359932250837764,0.718897798442357,0.476141409286262,-0.597057893044596,0.411790648719769,PD,0.00123887055561374,!,0,0.119291831950023,
Right_Accumbens_area,SUBJ * AHI.F * AGE + GENDER + SBTIV,PD - CON,NA,-0.257976807090915,0.366495297120134,-0.703902094018827,0.481493747316662,1.05441103155137,-0.976294389949684,0.460340775767854,NA,0.00123887055561374,!,0,0.119291831950023,
